timesteps,ep_rew_mean,ep_len_mean
4930,-550496.913731,901
4931,-550496.913731,901
4932,-550496.913731,901
4933,-550496.913731,901
4934,-550496.913731,901
4935,-550496.913731,901
4936,-550496.913731,901
4937,-550496.913731,901
4938,-550496.913731,901
4939,-550496.913731,901
4940,-550496.913731,901
4941,-550496.913731,901
4942,-550496.913731,901
4943,-550496.913731,901
4944,-550496.913731,901
4945,-550496.913731,901
4946,-550496.913731,901
4947,-550496.913731,901
4948,-550496.913731,901
4949,-550496.913731,901
4950,-550496.913731,901
4951,-550496.913731,901
4952,-550496.913731,901
4953,-550496.913731,901
4954,-550496.913731,901
4955,-550496.913731,901
4956,-550496.913731,901
4957,-550496.913731,901
4958,-550496.913731,901
4959,-550496.913731,901
4960,-550496.913731,901
4961,-550496.913731,901
4962,-550496.913731,901
4963,-550496.913731,901
4964,-550496.913731,901
4965,-550496.913731,901
4966,-550496.913731,901
4967,-550496.913731,901
4968,-550496.913731,901
4969,-550496.913731,901
4970,-550496.913731,901
4971,-550496.913731,901
4972,-550496.913731,901
4973,-550496.913731,901
4974,-550496.913731,901
4975,-550496.913731,901
4976,-550496.913731,901
4977,-550496.913731,901
4978,-550496.913731,901
4979,-550496.913731,901
4980,-550496.913731,901
4981,-550496.913731,901
4982,-550496.913731,901
4983,-550496.913731,901
4984,-550496.913731,901
4985,-550496.913731,901
4986,-550496.913731,901
4987,-550496.913731,901
4988,-550496.913731,901
4989,-550496.913731,901
4990,-550496.913731,901
4991,-550496.913731,901
4992,-550496.913731,901
4993,-550496.913731,901
4994,-550496.913731,901
4995,-550496.913731,901
4996,-550496.913731,901
4997,-550496.913731,901
4998,-550496.913731,901
4999,-550496.913731,901
5000,-550496.913731,901
5001,-550496.913731,901
5002,-550496.913731,901
5003,-550496.913731,901
5004,-550496.913731,901
5005,-550496.913731,901
5006,-550496.913731,901
5007,-550496.913731,901
5008,-550496.913731,901
5009,-550496.913731,901
5010,-550496.913731,901
5011,-550496.913731,901
5012,-550496.913731,901
5013,-550496.913731,901
5014,-550496.913731,901
5015,-550496.913731,901
5016,-550496.913731,901
5017,-550496.913731,901
5018,-550496.913731,901
5019,-550496.913731,901
5020,-550496.913731,901
5021,-550496.913731,901
5022,-550496.913731,901
5023,-550496.913731,901
5024,-550496.913731,901
5025,-550496.913731,901
5026,-550496.913731,901
5027,-550496.913731,901
5028,-550496.913731,901
5029,-550496.913731,901
5030,-550496.913731,901
5031,-550496.913731,901
5032,-550496.913731,901
5033,-550496.913731,901
5034,-550496.913731,901
5035,-550496.913731,901
5036,-550496.913731,901
5037,-550496.913731,901
5038,-550496.913731,901
5039,-550496.913731,901
5040,-550496.913731,901
5041,-550496.913731,901
5042,-550496.913731,901
5043,-550496.913731,901
5044,-550496.913731,901
5045,-550496.913731,901
5046,-550496.913731,901
5047,-550496.913731,901
5048,-550496.913731,901
5049,-550496.913731,901
5050,-550496.913731,901
5051,-550496.913731,901
5052,-550496.913731,901
5053,-550496.913731,901
5054,-550496.913731,901
5055,-550496.913731,901
5056,-550496.913731,901
5057,-550496.913731,901
5058,-550496.913731,901
5059,-550496.913731,901
5060,-550496.913731,901
5061,-550496.913731,901
5062,-550496.913731,901
5063,-550496.913731,901
5064,-550496.913731,901
5065,-550496.913731,901
5066,-550496.913731,901
5067,-550496.913731,901
5068,-550496.913731,901
5069,-550496.913731,901
5070,-550496.913731,901
5071,-550496.913731,901
5072,-550496.913731,901
5073,-550496.913731,901
5074,-550496.913731,901
5075,-550496.913731,901
5076,-550496.913731,901
5077,-550496.913731,901
5078,-550496.913731,901
5079,-550496.913731,901
5080,-550496.913731,901
5081,-550496.913731,901
5082,-550496.913731,901
5083,-550496.913731,901
5084,-550496.913731,901
5085,-550496.913731,901
5086,-550496.913731,901
5087,-550496.913731,901
5088,-550496.913731,901
5089,-550496.913731,901
5090,-550496.913731,901
5091,-550496.913731,901
5092,-550496.913731,901
5093,-550496.913731,901
5094,-550496.913731,901
5095,-550496.913731,901
5096,-550496.913731,901
5097,-550496.913731,901
5098,-550496.913731,901
5099,-550496.913731,901
5100,-550496.913731,901
5101,-550496.913731,901
5102,-550496.913731,901
5103,-550496.913731,901
5104,-550496.913731,901
5105,-550496.913731,901
5106,-550496.913731,901
5107,-550496.913731,901
5108,-550496.913731,901
5109,-550496.913731,901
5110,-550496.913731,901
5111,-550496.913731,901
5112,-550496.913731,901
5113,-550496.913731,901
5114,-550496.913731,901
5115,-550496.913731,901
5116,-550496.913731,901
5117,-550496.913731,901
5118,-550496.913731,901
5119,-550496.913731,901
5120,-550496.913731,901
5121,-550496.913731,901
5122,-550496.913731,901
5123,-550496.913731,901
5124,-550496.913731,901
5125,-550496.913731,901
5126,-550496.913731,901
5127,-550496.913731,901
5128,-550496.913731,901
5129,-550496.913731,901
5130,-550496.913731,901
5131,-550496.913731,901
5132,-550496.913731,901
5133,-550496.913731,901
5134,-550496.913731,901
5135,-550496.913731,901
5136,-550496.913731,901
5137,-550496.913731,901
5138,-550496.913731,901
5139,-550496.913731,901
5140,-550496.913731,901
5141,-550496.913731,901
5142,-550496.913731,901
5143,-550496.913731,901
5144,-550496.913731,901
5145,-550496.913731,901
5146,-550496.913731,901
5147,-550496.913731,901
5148,-550496.913731,901
5149,-550496.913731,901
5150,-550496.913731,901
5151,-550496.913731,901
5152,-550496.913731,901
5153,-550496.913731,901
5154,-550496.913731,901
5155,-550496.913731,901
5156,-550496.913731,901
5157,-550496.913731,901
5158,-550496.913731,901
5159,-550496.913731,901
5160,-550496.913731,901
5161,-550496.913731,901
5162,-550496.913731,901
5163,-550496.913731,901
5164,-550496.913731,901
5165,-550496.913731,901
5166,-550496.913731,901
5167,-550496.913731,901
5168,-550496.913731,901
5169,-550496.913731,901
5170,-550496.913731,901
5171,-550496.913731,901
5172,-550496.913731,901
5173,-550496.913731,901
5174,-550496.913731,901
5175,-550496.913731,901
5176,-550496.913731,901
5177,-550496.913731,901
5178,-550496.913731,901
5179,-550496.913731,901
5180,-550496.913731,901
5181,-550496.913731,901
5182,-550496.913731,901
5183,-550496.913731,901
5184,-550496.913731,901
5185,-550496.913731,901
5186,-550496.913731,901
5187,-550496.913731,901
5188,-550496.913731,901
5189,-550496.913731,901
5190,-550496.913731,901
5191,-550496.913731,901
5192,-550496.913731,901
5193,-550496.913731,901
5194,-550496.913731,901
5195,-550496.913731,901
5196,-550496.913731,901
5197,-550496.913731,901
5198,-550496.913731,901
5199,-550496.913731,901
5200,-550496.913731,901
5201,-550496.913731,901
5202,-550496.913731,901
5203,-550496.913731,901
5204,-550496.913731,901
5205,-550496.913731,901
5206,-550496.913731,901
5207,-550496.913731,901
5208,-550496.913731,901
5209,-550496.913731,901
5210,-550496.913731,901
5211,-550496.913731,901
5212,-550496.913731,901
5213,-550496.913731,901
5214,-550496.913731,901
5215,-550496.913731,901
5216,-550496.913731,901
5217,-550496.913731,901
5218,-550496.913731,901
5219,-550496.913731,901
5220,-550496.913731,901
5221,-550496.913731,901
5222,-550496.913731,901
5223,-550496.913731,901
5224,-550496.913731,901
5225,-550496.913731,901
5226,-550496.913731,901
5227,-550496.913731,901
5228,-550496.913731,901
5229,-550496.913731,901
5230,-550496.913731,901
5231,-550496.913731,901
5232,-550496.913731,901
5233,-550496.913731,901
5234,-550496.913731,901
5235,-550496.913731,901
5236,-550496.913731,901
5237,-550496.913731,901
5238,-550496.913731,901
5239,-550496.913731,901
5240,-550496.913731,901
5241,-550496.913731,901
5242,-550496.913731,901
5243,-550496.913731,901
5244,-550496.913731,901
5245,-550496.913731,901
5246,-550496.913731,901
5247,-550496.913731,901
5248,-550496.913731,901
5249,-550496.913731,901
5250,-550496.913731,901
5251,-550496.913731,901
5252,-550496.913731,901
5253,-550496.913731,901
5254,-550496.913731,901
5255,-550496.913731,901
5256,-550496.913731,901
5257,-550496.913731,901
5258,-550496.913731,901
5259,-550496.913731,901
5260,-550496.913731,901
5261,-550496.913731,901
5262,-550496.913731,901
5263,-550496.913731,901
5264,-550496.913731,901
5265,-550496.913731,901
5266,-550496.913731,901
5267,-550496.913731,901
5268,-550496.913731,901
5269,-550496.913731,901
5270,-550496.913731,901
5271,-550496.913731,901
5272,-550496.913731,901
5273,-550496.913731,901
5274,-550496.913731,901
5275,-550496.913731,901
5276,-550496.913731,901
5277,-550496.913731,901
5278,-550496.913731,901
5279,-550496.913731,901
5280,-550496.913731,901
5281,-550496.913731,901
5282,-550496.913731,901
5283,-550496.913731,901
5284,-550496.913731,901
5285,-550496.913731,901
5286,-550496.913731,901
5287,-550496.913731,901
5288,-550496.913731,901
5289,-550496.913731,901
5290,-550496.913731,901
5291,-550496.913731,901
5292,-550496.913731,901
5293,-550496.913731,901
5294,-550496.913731,901
5295,-550496.913731,901
5296,-550496.913731,901
5297,-550496.913731,901
5298,-550496.913731,901
5299,-550496.913731,901
5300,-550496.913731,901
5301,-550496.913731,901
5302,-550496.913731,901
5303,-550496.913731,901
5304,-550496.913731,901
5305,-550496.913731,901
5306,-550496.913731,901
5307,-550496.913731,901
5308,-550496.913731,901
5309,-550496.913731,901
5310,-550496.913731,901
5311,-550496.913731,901
5312,-550496.913731,901
5313,-550496.913731,901
5314,-550496.913731,901
5315,-550496.913731,901
5316,-550496.913731,901
5317,-550496.913731,901
5318,-550496.913731,901
5319,-550496.913731,901
5320,-550496.913731,901
5321,-550496.913731,901
5322,-550496.913731,901
5323,-550496.913731,901
5324,-550496.913731,901
5325,-550496.913731,901
5326,-550496.913731,901
5327,-550496.913731,901
5328,-550496.913731,901
5329,-550496.913731,901
5330,-550496.913731,901
5331,-550496.913731,901
5332,-550496.913731,901
5333,-550496.913731,901
5334,-550496.913731,901
5335,-550496.913731,901
5336,-550496.913731,901
5337,-550496.913731,901
5338,-550496.913731,901
5339,-550496.913731,901
5340,-550496.913731,901
5341,-550496.913731,901
5342,-550496.913731,901
5343,-550496.913731,901
5344,-550496.913731,901
5345,-550496.913731,901
5346,-550496.913731,901
5347,-550496.913731,901
5348,-550496.913731,901
5349,-550496.913731,901
5350,-550496.913731,901
5351,-550496.913731,901
5352,-550496.913731,901
5353,-550496.913731,901
5354,-550496.913731,901
5355,-550496.913731,901
5356,-550496.913731,901
5357,-550496.913731,901
5358,-550496.913731,901
5359,-550496.913731,901
5360,-550496.913731,901
5361,-550496.913731,901
5362,-550496.913731,901
5363,-550496.913731,901
5364,-550496.913731,901
5365,-550496.913731,901
5366,-550496.913731,901
5367,-550496.913731,901
5368,-550496.913731,901
5369,-550496.913731,901
5370,-550496.913731,901
5371,-550496.913731,901
5372,-550496.913731,901
5373,-550496.913731,901
5374,-550496.913731,901
5375,-550496.913731,901
5376,-550496.913731,901
5377,-550496.913731,901
5378,-550496.913731,901
5379,-550496.913731,901
5380,-550496.913731,901
5381,-550496.913731,901
5382,-550496.913731,901
5383,-550496.913731,901
5384,-550496.913731,901
5385,-550496.913731,901
5386,-550496.913731,901
5387,-550496.913731,901
5388,-550496.913731,901
5389,-550496.913731,901
5390,-550496.913731,901
5391,-550496.913731,901
5392,-550496.913731,901
5393,-550496.913731,901
5394,-550496.913731,901
5395,-550496.913731,901
5396,-550496.913731,901
5397,-550496.913731,901
5398,-550496.913731,901
5399,-550496.913731,901
5400,-550496.913731,901
5401,-550496.913731,901
5402,-550496.913731,901
5403,-550496.913731,901
5404,-550496.913731,901
5405,-550496.913731,901
5406,-550496.913731,901
5407,-924141.133693,901
5408,-924141.133693,901
5409,-924141.133693,901
5410,-924141.133693,901
5411,-924141.133693,901
5412,-924141.133693,901
5413,-924141.133693,901
5414,-924141.133693,901
5415,-924141.133693,901
5416,-924141.133693,901
5417,-924141.133693,901
5418,-924141.133693,901
5419,-924141.133693,901
5420,-924141.133693,901
5421,-924141.133693,901
5422,-924141.133693,901
5423,-924141.133693,901
5424,-924141.133693,901
5425,-924141.133693,901
5426,-924141.133693,901
5427,-924141.133693,901
5428,-924141.133693,901
5429,-924141.133693,901
5430,-924141.133693,901
5431,-924141.133693,901
5432,-924141.133693,901
5433,-924141.133693,901
5434,-924141.133693,901
5435,-924141.133693,901
5436,-924141.133693,901
5437,-924141.133693,901
5438,-924141.133693,901
5439,-924141.133693,901
5440,-924141.133693,901
5441,-924141.133693,901
5442,-924141.133693,901
5443,-924141.133693,901
5444,-924141.133693,901
5445,-924141.133693,901
5446,-924141.133693,901
5447,-924141.133693,901
5448,-924141.133693,901
5449,-924141.133693,901
5450,-924141.133693,901
5451,-924141.133693,901
5452,-924141.133693,901
5453,-924141.133693,901
5454,-924141.133693,901
5455,-924141.133693,901
5456,-924141.133693,901
5457,-924141.133693,901
5458,-924141.133693,901
5459,-924141.133693,901
5460,-924141.133693,901
5461,-924141.133693,901
5462,-924141.133693,901
5463,-924141.133693,901
5464,-924141.133693,901
5465,-924141.133693,901
5466,-924141.133693,901
5467,-924141.133693,901
5468,-924141.133693,901
5469,-924141.133693,901
5470,-924141.133693,901
5471,-924141.133693,901
5472,-924141.133693,901
5473,-924141.133693,901
5474,-924141.133693,901
5475,-924141.133693,901
5476,-924141.133693,901
5477,-924141.133693,901
5478,-924141.133693,901
5479,-924141.133693,901
5480,-924141.133693,901
5481,-924141.133693,901
5482,-924141.133693,901
5483,-924141.133693,901
5484,-924141.133693,901
5485,-924141.133693,901
5486,-924141.133693,901
5487,-924141.133693,901
5488,-924141.133693,901
5489,-924141.133693,901
5490,-924141.133693,901
5491,-924141.133693,901
5492,-924141.133693,901
5493,-924141.133693,901
5494,-924141.133693,901
5495,-924141.133693,901
5496,-924141.133693,901
5497,-924141.133693,901
5498,-924141.133693,901
5499,-924141.133693,901
5500,-924141.133693,901
5501,-924141.133693,901
5502,-924141.133693,901
5503,-924141.133693,901
5504,-924141.133693,901
5505,-924141.133693,901
5506,-924141.133693,901
5507,-924141.133693,901
5508,-924141.133693,901
5509,-924141.133693,901
5510,-924141.133693,901
5511,-924141.133693,901
5512,-924141.133693,901
5513,-924141.133693,901
5514,-924141.133693,901
5515,-924141.133693,901
5516,-924141.133693,901
5517,-924141.133693,901
5518,-924141.133693,901
5519,-924141.133693,901
5520,-924141.133693,901
5521,-924141.133693,901
5522,-924141.133693,901
5523,-924141.133693,901
5524,-924141.133693,901
5525,-924141.133693,901
5526,-924141.133693,901
5527,-924141.133693,901
5528,-924141.133693,901
5529,-924141.133693,901
5530,-924141.133693,901
5531,-924141.133693,901
5532,-924141.133693,901
5533,-924141.133693,901
5534,-924141.133693,901
5535,-924141.133693,901
5536,-924141.133693,901
5537,-924141.133693,901
5538,-924141.133693,901
5539,-924141.133693,901
5540,-924141.133693,901
5541,-924141.133693,901
5542,-924141.133693,901
5543,-924141.133693,901
5544,-924141.133693,901
5545,-924141.133693,901
5546,-924141.133693,901
5547,-924141.133693,901
5548,-924141.133693,901
5549,-924141.133693,901
5550,-924141.133693,901
5551,-924141.133693,901
5552,-924141.133693,901
5553,-924141.133693,901
5554,-924141.133693,901
5555,-924141.133693,901
5556,-924141.133693,901
5557,-924141.133693,901
5558,-924141.133693,901
5559,-924141.133693,901
5560,-924141.133693,901
5561,-924141.133693,901
5562,-924141.133693,901
5563,-924141.133693,901
5564,-924141.133693,901
5565,-924141.133693,901
5566,-924141.133693,901
5567,-924141.133693,901
5568,-924141.133693,901
5569,-924141.133693,901
5570,-924141.133693,901
5571,-924141.133693,901
5572,-924141.133693,901
5573,-924141.133693,901
5574,-924141.133693,901
5575,-924141.133693,901
5576,-924141.133693,901
5577,-924141.133693,901
5578,-924141.133693,901
5579,-924141.133693,901
5580,-924141.133693,901
5581,-924141.133693,901
5582,-924141.133693,901
5583,-924141.133693,901
5584,-924141.133693,901
5585,-924141.133693,901
5586,-924141.133693,901
5587,-924141.133693,901
5588,-924141.133693,901
5589,-924141.133693,901
5590,-924141.133693,901
5591,-924141.133693,901
5592,-924141.133693,901
5593,-924141.133693,901
5594,-924141.133693,901
5595,-924141.133693,901
5596,-924141.133693,901
5597,-924141.133693,901
5598,-924141.133693,901
5599,-924141.133693,901
5600,-924141.133693,901
5601,-924141.133693,901
5602,-924141.133693,901
5603,-924141.133693,901
5604,-924141.133693,901
5605,-924141.133693,901
5606,-924141.133693,901
5607,-924141.133693,901
5608,-924141.133693,901
5609,-924141.133693,901
5610,-924141.133693,901
5611,-924141.133693,901
5612,-924141.133693,901
5613,-924141.133693,901
5614,-924141.133693,901
5615,-924141.133693,901
5616,-924141.133693,901
5617,-924141.133693,901
5618,-924141.133693,901
5619,-924141.133693,901
5620,-924141.133693,901
5621,-924141.133693,901
5622,-924141.133693,901
5623,-924141.133693,901
5624,-924141.133693,901
5625,-924141.133693,901
5626,-924141.133693,901
5627,-924141.133693,901
5628,-924141.133693,901
5629,-924141.133693,901
5630,-924141.133693,901
5631,-924141.133693,901
5632,-924141.133693,901
5633,-924141.133693,901
5634,-924141.133693,901
5635,-924141.133693,901
5636,-924141.133693,901
5637,-924141.133693,901
5638,-924141.133693,901
5639,-924141.133693,901
5640,-924141.133693,901
